1521665796.6804311___1,RESOURCE_LEAK,app/src/main/java/com/example/chris/helloworld/MainActivity4.java,28,   resource of type `java.io.FileOutputStream` acquired to `fos` by call to `FileOutputStream(...)` at line 25 is not released after line 28
1521665796.6804311___2,RESOURCE_LEAK,app/src/main/java/com/example/chris/helloworld/MainActivity4.java,35,   resource of type `java.io.FileOutputStream` acquired to `fos2` by call to `FileOutputStream(...)` at line 31 is not released after line 35
1521666046.134033___1,RESOURCE_LEAK,app/src/main/java/com/example/chris/helloworld/MainActivity4.java,28,   resource of type `java.io.FileOutputStream` acquired to `fos` by call to `FileOutputStream(...)` at line 25 is not released after line 28
1521666046.134033___2,RESOURCE_LEAK,app/src/main/java/com/example/chris/helloworld/MainActivity4.java,35,   resource of type `java.io.FileOutputStream` acquired to `fos2` by call to `FileOutputStream(...)` at line 31 is not released after line 35
1521666094.955508___1,RESOURCE_LEAK,app/src/main/java/com/example/chris/helloworld/MainActivity4.java,28,   resource of type `java.io.FileOutputStream` acquired to `fos` by call to `FileOutputStream(...)` at line 25 is not released after line 28
1521666094.955508___2,RESOURCE_LEAK,app/src/main/java/com/example/chris/helloworld/MainActivity4.java,35,   resource of type `java.io.FileOutputStream` acquired to `fos2` by call to `FileOutputStream(...)` at line 31 is not released after line 35
