1520265219.626889___1,RESOURCE_LEAK,app/src/main/java/com/example/chris/helloworld/MainActivity4.java,24,   resource of type `java.io.FileOutputStream` acquired to `fos` by call to `FileOutputStream(...)` at line 21 is not released after line 24
1520265219.626889___2,RESOURCE_LEAK,app/src/main/java/com/example/chris/helloworld/MainActivity4.java,30,   resource of type `java.io.FileOutputStream` acquired to `fos2` by call to `FileOutputStream(...)` at line 27 is not released after line 30
