1522955551.3007731___1,RESOURCE_LEAK,app/src/main/java/com/example/chris/infertestappandroid/MainActivity2.java,36,   resource of type `java.io.FileOutputStream` acquired to `fos` by call to `FileOutputStream(...)` at line 33 is not released after line 36
1522955551.3007731___2,RESOURCE_LEAK,app/src/main/java/com/example/chris/infertestappandroid/MainActivity2.java,30,   resource of type `java.io.FileOutputStream` acquired to `fos2` by call to `FileOutputStream(...)` at line 27 is not released after line 30
1522955551.3007731___3,RESOURCE_LEAK,app/src/main/java/com/example/chris/infertestappandroid/MainActivity2.java,22,   resource of type `java.io.FileOutputStream` acquired to `fos3` by call to `FileOutputStream(...)` at line 19 is not released after line 22
