1528200175.278142___1,RESOURCE_LEAK,app/src/main/java/com/example/chris/testappforinfer/MainActivity.java,27,   resource of type `java.io.FileOutputStream` acquired to `fos` by call to `FileOutputStream(...)` at line 24 is not released after line 27
1528200175.278142___2,RESOURCE_LEAK,app/src/main/java/com/example/chris/testappforinfer/MainActivity.java,19,   resource of type `java.io.FileOutputStream` acquired to `fos2` by call to `FileOutputStream(...)` at line 16 is not released after line 19
